userid,movieid,rating,timestamp
36,480,4.0,840872001
37,1,3.5,1086817531
37,6,4.5,1086783108
37,10,3.0,1086816645
37,27,3.0,1087272735
37,32,4.0,1086784355
37,47,3.5,1086784023
37,50,4.0,1086783403
37,70,3.5,1087272618
37,97,4.0,1095218285
37,110,3.0,1087272638
37,111,4.0,1086783624
37,123,5.0,1087272822
37,158,2.5,1086782526
37,161,4.0,1086817534
37,180,3.5,1087272658
37,208,2.5,1088142924
37,223,4.0,1086782736
37,235,4.0,1086783481
37,241,1.5,1092534305
37,253,2.5,1086784894
37,260,4.5,1086783763
37,292,3.0,1086817147
37,293,4.0,1086784064
37,318,4.0,1086783822
37,329,2.5,1086816643
37,349,3.5,1088142873
37,380,2.5,1086817478
37,393,2.0,1097277096
37,431,4.0,1086783368
37,457,3.5,1093784428
37,480,3.0,1097276812
37,485,3.0,1093784332
37,509,3.0,1088142968
37,527,4.0,1086783720
37,541,3.0,1086784672
37,586,2.0,1087273068
37,587,3.0,1086816471
37,589,3.5,1086784156
37,590,3.5,1087273201
37,593,4.0,1086783634
37,597,3.0,1086817498
37,608,4.0,1086783565
37,733,3.0,1086817435
37,741,3.0,1086783986
37,750,3.5,1086782686
37,754,2.5,1092534286
37,780,2.5,1087273244
37,858,4.0,1086783469
38,1,4.0,1137849858
38,21,4.0,1137850282
38,25,2.5,1142892895
38,32,4.5,1138474167
38,39,3.5,1137850342
38,47,4.5,1138474092
38,50,4.5,1138476766
38,70,4.5,1138476837
38,76,4.0,1138496161
38,95,4.0,1138481661
38,110,3.0,1138475062
38,111,2.5,1138476851
38,145,4.0,1137850248
38,150,2.0,1137849820
38,163,3.0,1142893556
38,165,4.0,1138474471
38,168,3.0,1137720442
38,173,4.5,1138476874
38,177,4.0,1138500130
38,180,5.0,1137720687
38,185,2.0,1137850261
38,196,2.5,1138495511
38,198,4.0,1138481524
38,208,3.0,1137850258
38,223,4.5,1137720843
38,253,3.0,1138474442
38,260,4.5,1137853371
38,261,0.5,1138481571
38,273,4.0,1138495524
38,277,2.0,1142892810
38,280,2.5,1137720796
38,292,3.0,1137850254
38,296,5.0,1138475009
38,316,4.5,1137850242
38,317,3.5,1142892866
38,318,4.5,1137849827
38,327,5.0,1138495913
38,329,4.0,1137853385
38,342,1.5,1137850133
38,349,4.0,1142893560
38,353,4.5,1137720800
38,355,1.0,1137850194
38,357,1.0,1137850127
38,366,3.5,1138500761
38,367,3.0,1137850168
38,368,3.5,1137850116
38,379,1.5,1138496072
38,380,4.0,1137849847
38,382,3.5,1138499911
38,435,1.5,1137850188
38,442,4.5,1138495475
38,454,3.0,1137850155
38,474,4.0,1138476808
38,475,3.5,1137850122
38,480,3.5,1138475028
38,485,3.5,1137850179
38,520,0.5,1137720425
38,532,1.0,1138499464
38,541,5.0,1137970541
38,553,4.0,1137850111
38,555,5.0,1137854171
38,586,1.0,1137850170
38,589,3.5,1138473976
38,592,3.5,1137721003
38,593,4.0,1137720585
38,596,3.0,1137850164
38,597,1.5,1138481448
38,611,2.0,1138497138
38,661,3.5,1137850143
38,724,4.0,1138499315
38,733,2.0,1137720976
38,737,1.5,1138497150
38,741,4.5,1138474117
38,762,1.5,1137850094
38,780,3.5,1137853346
38,799,4.0,1138474459
38,849,4.0,1138496906
38,879,3.5,1138499223
38,880,0.5,1138496941
38,891,2.5,1138483470
38,902,2.5,1142892856
38,903,4.5,1137720505
38,904,5.0,1138476618
38,912,5.0,1137850081
39,175,4.0,1043555023
39,318,5.0,1073456825
39,356,5.0,1043555373
39,435,1.0,1073456482
39,497,2.0,1073456508
39,594,4.0,1043555277
39,653,3.0,1073456492
39,750,2.0,1073456489
39,785,4.5,1073457341
40,1,3.0,941915861
40,11,3.0,941926694
40,17,5.0,941918444
40,39,2.0,941926316
40,45,4.0,941927411
40,72,5.0,941918577
40,104,2.0,941915981
40,141,5.0,941915498
40,157,2.0,941927883
40,180,5.0,941915713
40,187,3.0,941927124
40,218,3.0,941927842
40,222,3.0,941918234
40,223,4.0,941915981
40,224,3.0,941927344
40,237,3.0,941928141
40,275,4.0,941925605
40,296,3.0,941918379
40,318,4.0,941918546
40,353,1.0,941928878
40,356,4.0,941918837
40,357,3.0,941916014
40,364,4.0,941928747
40,367,3.0,941927802
40,370,1.0,941928077
40,372,4.0,941927563
40,440,3.0,941915404
40,468,3.0,941927842
40,471,5.0,941927196
40,497,5.0,941915825
40,500,3.0,941927453
40,514,4.0,941925653
40,537,2.0,941927498
40,539,3.0,941927802
40,543,3.0,941927498
40,552,2.0,941927977
40,586,1.0,941928016
40,587,3.0,941927802
40,593,3.0,941918152
40,597,3.0,941927802
41,1,3.5,1393378083
41,50,4.0,1393378099
41,101,4.5,1304123198
41,104,4.0,1393377441
41,157,4.0,1304099216
41,231,4.0,1393378142
41,296,2.0,1393378072
41,441,4.5,1303964608
41,527,3.5,1393377046
41,750,3.5,1393377925
41,780,2.5,1393377424
41,913,4.5,1393377171
41,950,4.0,1393377355
41,1136,4.0,1393378150
42,1,5.0,847709089
42,18,3.0,854389788
42,21,4.0,836833386
42,29,3.0,849698831
42,31,4.0,848848930
42,32,5.0,829146214
42,34,5.0,854043669
42,39,4.0,849698810
42,50,5.0,836569319
42,58,4.0,833812118
42,151,4.0,829146469
42,153,4.0,829146469
42,157,3.0,848849827
42,161,5.0,829146469
42,204,4.0,829146470
42,232,5.0,829146469
42,300,4.0,829146469
42,318,5.0,829146469
42,342,5.0,836833959
42,349,4.0,829146469
42,353,5.0,832585750
42,356,5.0,833812136
42,364,4.0,836833439
42,367,3.0,836833864
42,368,3.0,848849458
42,377,5.0,836833459
42,380,4.0,829146470
42,434,4.0,829146469
42,440,4.0,833812168
42,446,5.0,836833418
42,450,4.0,833812325
42,457,4.0,832585800
42,474,3.0,847709264
42,480,3.0,849698787
42,494,4.0,829146214
42,497,5.0,833812146
42,520,3.0,836834200
42,533,4.0,836834170
42,538,5.0,833812189
42,543,3.0,836834095
42,587,5.0,833812177
42,588,5.0,829146469
42,589,3.0,836833478
42,595,5.0,829146469
42,597,4.0,836833506
43,915,3.0,1408585578
43,934,4.0,1408585606
43,1080,1.5,1408586308
43,1197,5.0,1408586031
44,16,5.0,1383611215
44,19,2.0,1383525351
44,22,4.0,1383522761
44,23,4.0,1383527248
44,31,3.0,1383522756
44,34,3.0,1383527354
44,44,3.0,1383522662
44,145,3.0,1383527412
44,150,3.0,1383526757
44,223,4.0,1383611216
44,333,2.0,1383522665
44,344,3.0,1383525351
44,413,2.0,1383525854
44,588,4.0,1383525891
44,628,3.0,1383522664
44,805,3.0,1383522639
45,16,3.5,1424172549
45,17,3.0,1424172653
45,50,4.0,1424157493
45,58,3.0,1424172663
45,97,3.0,1424157745
45,111,4.0,1424157674
45,260,2.0,1424157508
45,296,2.5,1424157558
45,306,4.0,1424172508
45,318,4.0,1424157492
45,475,3.5,1424172970
45,527,2.0,1424157526
45,541,3.0,1424157610
45,593,3.0,1424157562
45,608,3.5,1424172449
45,632,3.0,1424172989
45,665,3.5,1424173012
45,714,4.0,1424157816
45,750,4.0,1424157618
45,858,5.0,1424157498
45,899,3.0,1424172429
45,903,4.0,1424157772
45,904,4.0,1424172382
45,908,4.0,1424172406
45,910,3.0,1424173164
45,912,4.0,1424158305
45,913,3.5,1424173209
45,916,3.0,1424157676
45,923,4.0,1424172400
45,924,3.0,1424173158
45,928,3.0,1424157662
45,930,3.0,1424172494
45,933,3.0,1424172499
45,969,3.5,1424157673
45,994,3.0,1424172879
45,1041,4.0,1424172830
45,1080,4.0,1424158300
45,1084,3.0,1424172547
45,1086,3.5,1424158309
45,1089,3.0,1424157604
46,16,5.0,1288806823
46,25,4.0,1288810671
46,32,3.5,1288813658
46,45,4.0,1288811135
46,50,4.0,1288806908
46,52,3.5,1288812363
46,58,4.0,1288816860
46,81,2.5,1288812301
46,85,4.0,1288817154
46,94,3.5,1288812929
46,101,3.5,1288809968
46,111,3.5,1288809241
46,125,4.0,1288811472
46,154,3.5,1288813026
46,172,3.0,1288813926
46,180,3.0,1288809991
46,215,4.0,1288816976
46,223,3.5,1288809979
46,232,4.0,1288816736
46,235,4.5,1288810813
46,260,4.0,1288814741
46,265,4.0,1288816747
46,296,4.0,1288812173
46,306,4.5,1288813143
46,307,4.0,1288813151
46,337,4.0,1288810129
46,373,4.0,1288814682
46,412,4.0,1288817063
46,417,3.5,1288812804
46,431,3.5,1288812325
46,441,3.5,1288816611
46,471,3.5,1288808527
46,481,3.0,1288818086
46,509,4.0,1288817195
46,527,3.0,1288807337
46,532,3.0,1288811154
46,534,3.5,1288816870
46,541,4.5,1288806363
46,553,3.0,1288807212
46,555,3.5,1288812186
46,599,4.0,1297640596
46,608,4.5,1288806637
46,720,4.0,1288806175
46,750,5.0,1288812600
46,778,4.0,1288806766
46,785,3.5,1288811716
46,800,4.0,1288810907
46,851,4.5,1288807961
46,858,4.5,1288807093
46,902,3.5,1288817226
46,904,4.0,1288808963
46,908,4.0,1288818540
46,909,3.5,1288810529
46,923,5.0,1288807509
46,924,4.0,1288806385
46,930,3.5,1288818531
46,994,4.0,1288816849
46,999,3.0,1288812292
46,1041,4.0,1288810190
46,1060,3.5,1288812910
46,1079,4.0,1288808477
46,1080,5.0,1288808436
46,1086,3.5,1288818570
46,1089,4.0,1288812245
46,1092,3.5,1288814062
47,6,3.0,955122239
47,858,5.0,955122239
47,1092,2.0,955122197
48,21,4.0,962677118
48,32,5.0,962676253
48,34,4.0,962674390
48,45,3.0,962674561
48,101,3.0,962674513
48,125,4.0,962674646
48,144,2.0,962675083
48,157,5.0,962674881
48,223,4.0,962674757
48,224,3.5,1093551573
48,252,4.0,962675037
48,260,3.0,962676730
48,265,2.0,962677205
48,296,5.0,962676956
48,316,2.0,962676443
48,357,3.0,962674539
48,367,2.0,962678037
48,370,4.0,962675227
48,372,4.0,962675005
48,417,2.0,962674794
48,440,3.0,962674679
48,441,1.0,962674539
48,468,4.0,962675083
48,480,3.0,962676409
48,489,2.0,962675392
48,497,4.0,962674646
48,500,4.0,962675005
48,514,3.0,962674606
48,529,4.0,962677020
48,532,2.0,962674757
48,537,3.0,962675249
48,541,4.0,962676580
48,551,3.0,962674416
48,586,1.0,962675420
48,587,3.0,962675155
48,589,3.0,962676253
48,592,2.0,962677542
48,653,2.0,962678136
48,671,4.0,962674832
48,708,4.0,962674728
48,714,4.0,1093551562
48,743,3.0,962675367
48,778,4.0,962674292
48,780,1.0,962676468
48,837,5.0,962674832
48,852,3.0,962674881
48,858,5.0,962677762
48,892,5.0,962674390
48,903,2.0,962678187
48,904,3.0,962678187
48,913,4.0,962677939
48,924,4.0,962678223
48,988,4.0,962674679
48,1028,4.0,962676153
48,1042,4.0,962675037
48,1050,4.0,962677083
48,1077,4.0,962676027
48,1078,4.0,962676062
49,32,3.5,1167006702
49,47,4.5,1167004410
49,50,5.0,1167004423
49,62,3.0,1167007377
49,141,4.0,1167007351
49,161,3.5,1167007339
49,185,3.5,1167007342
49,231,2.0,1167007303
49,253,3.5,1167007331
49,260,1.0,1167006692
49,292,3.5,1167007312
49,293,4.0,1167006649
49,296,4.0,1167004312
49,318,5.0,1167004314
49,356,4.0,1167004282
49,357,4.0,1167007318
49,377,4.0,1167006386
49,434,3.5,1167006439
49,454,3.5,1167007328
49,457,3.0,1167006585
49,480,2.5,1167004286
49,500,3.5,1167007299
49,508,4.0,1167007428
49,509,4.5,1167007440
49,539,4.0,1167007315
49,541,3.5,1167006658
49,586,3.5,1167007368
49,593,4.0,1167004320
49,597,3.5,1167007293
49,648,3.5,1167007271
49,733,4.0,1167006394
49,741,4.5,1167006727
49,750,4.0,1167007594
49,780,2.5,1167004353
49,858,4.0,1167004603
49,903,4.0,1167006025
49,904,3.0,1167005688
50,10,4.0,834950418
50,19,2.0,834950520
50,36,3.0,834950792
50,39,3.0,834950546
50,44,2.0,834950697
50,150,4.0,834950325
50,153,3.0,834950356
50,160,4.0,834950546
50,161,5.0,834950418
50,170,3.0,834951051
50,173,3.0,834950577
50,193,4.0,834950745
50,203,4.0,834950912
50,204,4.0,834950661
50,208,3.0,834950452
50,218,4.0,834950912
50,225,4.0,834950485
50,231,2.0,834950383
50,234,4.0,834950966
50,253,3.0,834950452
50,273,3.0,834950813
50,277,4.0,834950767
50,296,3.0,834950325
50,303,4.0,834951004
50,305,3.0,834950966
50,316,4.0,834950383
50,327,2.0,834951029
50,329,4.0,834950383
50,344,1.0,834950356
50,355,2.0,834950940
50,356,5.0,834950608
50,357,5.0,834950792
50,364,4.0,834950578
50,368,4.0,834951072
50,377,4.0,834950697
50,380,4.0,834950325
50,420,4.0,834950520
50,434,3.0,834950418
50,435,3.0,834950577
50,442,4.0,834950724
